#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Cleveland Cavaliers ( 22 - 9 ) defeated the Orlando Magic ( 19 - 15 ) 104 - 79 on Wednesday at the Quicken Loans Arena in Cleveland .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-13	Cleveland	_	_	_	_	_	_	_	_	_	_	
1-3	14-23	Cavaliers	_	_	_	_	_	_	_	_	_	_	
1-4	24-25	(	_	_	_	_	_	_	_	_	_	_	
1-5	26-28	22	_	_	_	_	_	_	_	_	_	_	
1-6	29-30	-	_	_	_	_	_	_	_	_	_	_	
1-7	31-32	9	_	_	_	_	_	_	_	_	_	_	
1-8	33-34	)	_	_	_	_	_	_	_	_	_	_	
1-9	35-43	defeated	_	_	_	_	_	_	_	_	_	_	
1-10	44-47	the	_	_	_	_	_	_	_	_	_	_	
1-11	48-55	Orlando	_	_	_	_	_	_	_	_	_	_	
1-12	56-61	Magic	_	_	_	_	_	_	_	_	_	_	
1-13	62-63	(	_	_	_	_	_	_	_	_	_	_	
1-14	64-66	19	_	_	_	_	_	_	_	_	_	_	
1-15	67-68	-	_	_	_	_	_	_	_	_	_	_	
1-16	69-71	15	_	_	_	_	_	_	_	_	_	_	
1-17	72-73	)	_	_	_	_	_	_	_	_	_	_	
1-18	74-77	104	_	_	_	_	_	_	_	_	_	_	
1-19	78-79	-	_	_	_	_	_	_	_	_	_	_	
1-20	80-82	79	_	_	_	_	_	_	_	_	_	_	
1-21	83-85	on	_	_	_	_	_	_	_	_	_	_	
1-22	86-95	Wednesday	1\_NAME	Saturday	*	*	*	3	false	3	*	3	
1-23	96-98	at	_	_	_	_	_	_	_	_	_	_	
1-24	99-102	the	_	_	_	_	_	_	_	_	_	_	
1-25	103-110	Quicken	_	_	_	_	_	_	_	_	_	_	
1-26	111-116	Loans	_	_	_	_	_	_	_	_	_	_	
1-27	117-122	Arena	_	_	_	_	_	_	_	_	_	_	
1-28	123-125	in	_	_	_	_	_	_	_	_	_	_	
1-29	126-135	Cleveland	_	_	_	_	_	_	_	_	_	_	
1-30	136-137	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Cavaliers had a strong first half where they out - scored the Magic 31 - 19 .
2-1	138-141	The	_	_	_	_	_	_	_	_	_	_	
2-2	142-151	Cavaliers	_	_	_	_	_	_	_	_	_	_	
2-3	152-155	had	_	_	_	_	_	_	_	_	_	_	
