#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The New Orleans Pelicans defeated the Minnesota Timberwolves , 122 - 106 , at Target Center on Friday .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-7	New	_	_	_	_	_	_	_	_	_	_	
1-3	8-15	Orleans	_	_	_	_	_	_	_	_	_	_	
1-4	16-24	Pelicans	_	_	_	_	_	_	_	_	_	_	
1-5	25-33	defeated	_	_	_	_	_	_	_	_	_	_	
1-6	34-37	the	_	_	_	_	_	_	_	_	_	_	
1-7	38-47	Minnesota	_	_	_	_	_	_	_	_	_	_	
1-8	48-60	Timberwolves	_	_	_	_	_	_	_	_	_	_	
1-9	61-62	,	_	_	_	_	_	_	_	_	_	_	
1-10	63-66	122	_	_	_	_	_	_	_	_	_	_	
1-11	67-68	-	_	_	_	_	_	_	_	_	_	_	
1-12	69-72	106	_	_	_	_	_	_	_	_	_	_	
1-13	73-74	,	_	_	_	_	_	_	_	_	_	_	
1-14	75-77	at	_	_	_	_	_	_	_	_	_	_	
1-15	78-84	Target	_	_	_	_	_	_	_	_	_	_	
1-16	85-91	Center	_	_	_	_	_	_	_	_	_	_	
1-17	92-94	on	_	_	_	_	_	_	_	_	_	_	
1-18	95-101	Friday	_	_	_	_	_	_	_	_	_	_	
1-19	102-103	.	_	_	_	_	_	_	_	_	_	_	

#Text=These are two teams going in opposite directions and this result shows just that .
2-1	104-109	These	_	_	_	_	_	_	_	_	_	_	
2-2	110-113	are	_	_	_	_	_	_	_	_	_	_	
2-3	114-117	two	_	_	_	_	_	_	_	_	_	_	
2-4	118-123	teams	_	_	_	_	_	_	_	_	_	_	
2-5	124-129	going	_	_	_	_	_	_	_	_	_	_	
2-6	130-132	in	_	_	_	_	_	_	_	_	_	_	
2-7	133-141	opposite	3\_WORD[1]	*[1]	teams have similar records and recent results[1]	*[1]	*[1]	2[1]	false[1]	1[1]	*[1]	2[1]	
2-8	142-152	directions	3\_WORD[1]	*[1]	teams have similar records and recent results[1]	*[1]	*[1]	2[1]	false[1]	1[1]	*[1]	2[1]	
2-9	153-156	and	_	_	_	_	_	_	_	_	_	_	
2-10	157-161	this	_	_	_	_	_	_	_	_	_	_	
2-11	162-168	result	_	_	_	_	_	_	_	_	_	_	
2-12	169-174	shows	_	_	_	_	_	_	_	_	_	_	
2-13	175-179	just	_	_	_	_	_	_	_	_	_	_	
2-14	180-184	that	_	_	_	_	_	_	_	_	_	_	
2-15	185-186	.	_	_	_	_	_	_	_	_	_	_	

#Text=In this game , there were 8 ties and 10 lead changes in total , with neither team leading by more than 8 points .
3-1	187-189	In	_	_	_	_	_	_	_	_	_	_	
3-2	190-194	this	_	_	_	_	_	_	_	_	_	_	
3-3	195-199	game	_	_	_	_	_	_	_	_	_	_	
3-4	200-201	,	_	_	_	_	_	_	_	_	_	_	
3-5	202-207	there	_	_	_	_	_	_	_	_	_	_	
3-6	208-212	were	_	_	_	_	_	_	_	_	_	_	
3-7	213-214	8	2\_NUMBER	7	*	*	*	3	false	3	*	3	
3-8	215-219	ties	_	_	_	_	_	_	_	_	_	_	
3-9	220-223	and	_	_	_	_	_	_	_	_	_	_	
3-10	224-226	10	2\_NUMBER	16	*	*	*	3	false	3	*	3	
3-11	227-231	lead	_	_	_	_	_	_	_	_	_	_	
3-12	232-239	changes	_	_	_	_	_	_	_	_	_	_	
3-13	240-242	in	_	_	_	_	_	_	_	_	_	_	
3-14	243-248	total	_	_	_	_	_	_	_	_	_	_	
3-15	249-250	,	_	_	_	_	_	_	_	_	_	_	
3-16	251-255	with	_	_	_	_	_	_	_	_	_	_	
3-17	256-263	neither	_	_	_	_	_	_	_	_	_	_	
3-18	264-268	team	_	_	_	_	_	_	_	_	_	_	
3-19	269-276	leading	_	_	_	_	_	_	_	_	_	_	
3-20	277-279	by	_	_	_	_	_	_	_	_	_	_	
3-21	280-284	more	_	_	_	_	_	_	_	_	_	_	
3-22	285-289	than	_	_	_	_	_	_	_	_	_	_	
3-23	290-291	8	2\_NUMBER	*	The final margin was more than 8 points	3	*	3	false	3	*	2	
3-24	292-298	points	_	_	_	_	_	_	_	_	_	_	
3-25	299-300	.	_	_	_	_	_	_	_	_	_	_	

#Text=Defense was key for the Pelicans , as they held the Timberwolves to 46 percent from the field and 22 percent from three - point range .
4-1	301-308	Defense	_	_	_	_	_	_	_	_	_	_	
4-2	309-312	was	_	_	_	_	_	_	_	_	_	_	
4-3	313-316	key	_	_	_	_	_	_	_	_	_	_	
4-4	317-320	for	_	_	_	_	_	_	_	_	_	_	
4-5	321-324	the	_	_	_	_	_	_	_	_	_	_	
4-6	325-333	Pelicans	_	_	_	_	_	_	_	_	_	_	
4-7	334-335	,	_	_	_	_	_	_	_	_	_	_	
4-8	336-338	as	_	_	_	_	_	_	_	_	_	_	
4-9	339-343	they	_	_	_	_	_	_	_	_	_	_	
4-10	344-348	held	_	_	_	_	_	_	_	_	_	_	
4-11	349-352	the	_	_	_	_	_	_	_	_	_	_	
4-12	353-365	Timberwolves	_	_	_	_	_	_	_	_	_	_	
4-13	366-368	to	_	_	_	_	_	_	_	_	_	_	
4-14	369-371	46	_	_	_	_	_	_	_	_	_	_	
4-15	372-379	percent	_	_	_	_	_	_	_	_	_	_	
4-16	380-384	from	_	_	_	_	_	_	_	_	_	_	
4-17	385-388	the	_	_	_	_	_	_	_	_	_	_	
4-18	389-394	field	_	_	_	_	_	_	_	_	_	_	
4-19	395-398	and	_	_	_	_	_	_	_	_	_	_	
4-20	399-401	22	_	_	_	_	_	_	_	_	_	_	
4-21	402-409	percent	_	_	_	_	_	_	_	_	_	_	
4-22	410-414	from	_	_	_	_	_	_	_	_	_	_	
4-23	415-420	three	_	_	_	_	_	_	_	_	_	_	
4-24	421-422	-	_	_	_	_	_	_	_	_	_	_	
4-25	423-428	point	_	_	_	_	_	_	_	_	_	_	
4-26	429-434	range	_	_	_	_	_	_	_	_	_	_	
4-27	435-436	.	_	_	_	_	_	_	_	_	_	_	

#Text=Rebounding was a huge factor as well , with the Pelicans winning that battle , 43 - 34 .
5-1	437-447	Rebounding	_	_	_	_	_	_	_	_	_	_	
5-2	448-451	was	_	_	_	_	_	_	_	_	_	_	
5-3	452-453	a	_	_	_	_	_	_	_	_	_	_	
5-4	454-458	huge	_	_	_	_	_	_	_	_	_	_	
5-5	459-465	factor	_	_	_	_	_	_	_	_	_	_	
5-6	466-468	as	_	_	_	_	_	_	_	_	_	_	
5-7	469-473	well	_	_	_	_	_	_	_	_	_	_	
5-8	474-475	,	_	_	_	_	_	_	_	_	_	_	
5-9	476-480	with	_	_	_	_	_	_	_	_	_	_	
5-10	481-484	the	_	_	_	_	_	_	_	_	_	_	
5-11	485-493	Pelicans	_	_	_	_	_	_	_	_	_	_	
5-12	494-501	winning	_	_	_	_	_	_	_	_	_	_	
5-13	502-506	that	_	_	_	_	_	_	_	_	_	_	
5-14	507-513	battle	_	_	_	_	_	_	_	_	_	_	
5-15	514-515	,	_	_	_	_	_	_	_	_	_	_	
5-16	516-518	43	_	_	_	_	_	_	_	_	_	_	
5-17	519-520	-	_	_	_	_	_	_	_	_	_	_	
5-18	521-523	34	_	_	_	_	_	_	_	_	_	_	
5-19	524-525	.	_	_	_	_	_	_	_	_	_	_	

#Text=Anthony Davis led the Timberwolves in scoring with 42 points on 16 - of - 22 from the field and 8 - of - 11 from the free - throw line .
6-1	526-533	Anthony	_	_	_	_	_	_	_	_	_	_	
6-2	534-539	Davis	_	_	_	_	_	_	_	_	_	_	
6-3	540-543	led	_	_	_	_	_	_	_	_	_	_	
6-4	544-547	the	_	_	_	_	_	_	_	_	_	_	
6-5	548-560	Timberwolves	1\_NAME	Pelicans	*	3	*	3	false	3	*	2	
6-6	561-563	in	_	_	_	_	_	_	_	_	_	_	
6-7	564-571	scoring	_	_	_	_	_	_	_	_	_	_	
6-8	572-576	with	_	_	_	_	_	_	_	_	_	_	
6-9	577-579	42	_	_	_	_	_	_	_	_	_	_	
6-10	580-586	points	_	_	_	_	_	_	_	_	_	_	
6-11	587-589	on	_	_	_	_	_	_	_	_	_	_	
6-12	590-592	16	_	_	_	_	_	_	_	_	_	_	
6-13	593-594	-	_	_	_	_	_	_	_	_	_	_	
6-14	595-597	of	_	_	_	_	_	_	_	_	_	_	
6-15	598-599	-	_	_	_	_	_	_	_	_	_	_	
6-16	600-602	22	_	_	_	_	_	_	_	_	_	_	
6-17	603-607	from	_	_	_	_	_	_	_	_	_	_	
6-18	608-611	the	_	_	_	_	_	_	_	_	_	_	
6-19	612-617	field	_	_	_	_	_	_	_	_	_	_	
6-20	618-621	and	_	_	_	_	_	_	_	_	_	_	
6-21	622-623	8	_	_	_	_	_	_	_	_	_	_	
6-22	624-625	-	_	_	_	_	_	_	_	_	_	_	
6-23	626-628	of	_	_	_	_	_	_	_	_	_	_	
6-24	629-630	-	_	_	_	_	_	_	_	_	_	_	
6-25	631-633	11	_	_	_	_	_	_	_	_	_	_	
6-26	634-638	from	_	_	_	_	_	_	_	_	_	_	
6-27	639-642	the	_	_	_	_	_	_	_	_	_	_	
6-28	643-647	free	_	_	_	_	_	_	_	_	_	_	
6-29	648-649	-	_	_	_	_	_	_	_	_	_	_	
6-30	650-655	throw	_	_	_	_	_	_	_	_	_	_	
6-31	656-660	line	_	_	_	_	_	_	_	_	_	_	
6-32	661-662	.	_	_	_	_	_	_	_	_	_	_	

#Text=Jrue Holiday was second on the team , as he tallied 25 points , six rebounds and 12 assists .
7-1	663-667	Jrue	_	_	_	_	_	_	_	_	_	_	
7-2	668-675	Holiday	_	_	_	_	_	_	_	_	_	_	
7-3	676-679	was	_	_	_	_	_	_	_	_	_	_	
7-4	680-686	second	_	_	_	_	_	_	_	_	_	_	
7-5	687-689	on	_	_	_	_	_	_	_	_	_	_	
7-6	690-693	the	_	_	_	_	_	_	_	_	_	_	
7-7	694-698	team	_	_	_	_	_	_	_	_	_	_	
7-8	699-700	,	_	_	_	_	_	_	_	_	_	_	
7-9	701-703	as	_	_	_	_	_	_	_	_	_	_	
7-10	704-706	he	_	_	_	_	_	_	_	_	_	_	
7-11	707-714	tallied	_	_	_	_	_	_	_	_	_	_	
7-12	715-717	25	_	_	_	_	_	_	_	_	_	_	
7-13	718-724	points	_	_	_	_	_	_	_	_	_	_	
7-14	725-726	,	_	_	_	_	_	_	_	_	_	_	
7-15	727-730	six	_	_	_	_	_	_	_	_	_	_	
7-16	731-739	rebounds	_	_	_	_	_	_	_	_	_	_	
7-17	740-743	and	_	_	_	_	_	_	_	_	_	_	
7-18	744-746	12	_	_	_	_	_	_	_	_	_	_	
7-19	747-754	assists	_	_	_	_	_	_	_	_	_	_	
7-20	755-756	.	_	_	_	_	_	_	_	_	_	_	

#Text=Buddy Hield was second on the team , as he dropped 17 points on 7 - of - 10 shooting .
8-1	757-762	Buddy	_	_	_	_	_	_	_	_	_	_	
8-2	763-768	Hield	_	_	_	_	_	_	_	_	_	_	
8-3	769-772	was	_	_	_	_	_	_	_	_	_	_	
8-4	773-779	second	2\_NUMBER	third	*	3	*	3	false	3	*	2	
8-5	780-782	on	_	_	_	_	_	_	_	_	_	_	
8-6	783-786	the	_	_	_	_	_	_	_	_	_	_	
8-7	787-791	team	_	_	_	_	_	_	_	_	_	_	
8-8	792-793	,	_	_	_	_	_	_	_	_	_	_	
8-9	794-796	as	_	_	_	_	_	_	_	_	_	_	
8-10	797-799	he	_	_	_	_	_	_	_	_	_	_	
8-11	800-807	dropped	_	_	_	_	_	_	_	_	_	_	
8-12	808-810	17	_	_	_	_	_	_	_	_	_	_	
8-13	811-817	points	_	_	_	_	_	_	_	_	_	_	
8-14	818-820	on	_	_	_	_	_	_	_	_	_	_	
8-15	821-822	7	_	_	_	_	_	_	_	_	_	_	
8-16	823-824	-	_	_	_	_	_	_	_	_	_	_	
8-17	825-827	of	_	_	_	_	_	_	_	_	_	_	
8-18	828-829	-	_	_	_	_	_	_	_	_	_	_	
8-19	830-832	10	_	_	_	_	_	_	_	_	_	_	
8-20	833-841	shooting	_	_	_	_	_	_	_	_	_	_	
8-21	842-843	.	_	_	_	_	_	_	_	_	_	_	

#Text=Gorgui Dieng finished with eight points , eight rebounds and three steals .
9-1	844-850	Gorgui	_	_	_	_	_	_	_	_	_	_	
9-2	851-856	Dieng	_	_	_	_	_	_	_	_	_	_	
9-3	857-865	finished	_	_	_	_	_	_	_	_	_	_	
9-4	866-870	with	_	_	_	_	_	_	_	_	_	_	
9-5	871-876	eight	_	_	_	_	_	_	_	_	_	_	
9-6	877-883	points	_	_	_	_	_	_	_	_	_	_	
9-7	884-885	,	_	_	_	_	_	_	_	_	_	_	
9-8	886-891	eight	_	_	_	_	_	_	_	_	_	_	
9-9	892-900	rebounds	_	_	_	_	_	_	_	_	_	_	
9-10	901-904	and	_	_	_	_	_	_	_	_	_	_	
9-11	905-910	three	_	_	_	_	_	_	_	_	_	_	
9-12	911-917	steals	_	_	_	_	_	_	_	_	_	_	
9-13	918-919	.	_	_	_	_	_	_	_	_	_	_	

#Text=Buddy Hield led Minnesota in scoring , as he provided 17 points and four rebounds on 7 - of - 10 from the field .
10-1	920-925	Buddy	_	_	_	_	_	_	_	_	_	_	
10-2	926-931	Hield	_	_	_	_	_	_	_	_	_	_	
10-3	932-935	led	_	_	_	_	_	_	_	_	_	_	
10-4	936-945	Minnesota	_	_	_	_	_	_	_	_	_	_	
10-5	946-948	in	_	_	_	_	_	_	_	_	_	_	
10-6	949-956	scoring	_	_	_	_	_	_	_	_	_	_	
10-7	957-958	,	_	_	_	_	_	_	_	_	_	_	
10-8	959-961	as	_	_	_	_	_	_	_	_	_	_	
10-9	962-964	he	_	_	_	_	_	_	_	_	_	_	
10-10	965-973	provided	_	_	_	_	_	_	_	_	_	_	
10-11	974-976	17	_	_	_	_	_	_	_	_	_	_	
10-12	977-983	points	_	_	_	_	_	_	_	_	_	_	
10-13	984-987	and	_	_	_	_	_	_	_	_	_	_	
10-14	988-992	four	_	_	_	_	_	_	_	_	_	_	
10-15	993-1001	rebounds	_	_	_	_	_	_	_	_	_	_	
10-16	1002-1004	on	_	_	_	_	_	_	_	_	_	_	
10-17	1005-1006	7	_	_	_	_	_	_	_	_	_	_	
10-18	1007-1008	-	_	_	_	_	_	_	_	_	_	_	
10-19	1009-1011	of	_	_	_	_	_	_	_	_	_	_	
10-20	1012-1013	-	_	_	_	_	_	_	_	_	_	_	
10-21	1014-1016	10	_	_	_	_	_	_	_	_	_	_	
10-22	1017-1021	from	_	_	_	_	_	_	_	_	_	_	
10-23	1022-1025	the	_	_	_	_	_	_	_	_	_	_	
10-24	1026-1031	field	_	_	_	_	_	_	_	_	_	_	
10-25	1032-1033	.	_	_	_	_	_	_	_	_	_	_	

#Text=Gorgui Dieng amassed eight points , eight rebounds and three steals .
11-1	1034-1040	Gorgui	_	_	_	_	_	_	_	_	_	_	
11-2	1041-1046	Dieng	_	_	_	_	_	_	_	_	_	_	
11-3	1047-1054	amassed	_	_	_	_	_	_	_	_	_	_	
11-4	1055-1060	eight	_	_	_	_	_	_	_	_	_	_	
11-5	1061-1067	points	_	_	_	_	_	_	_	_	_	_	
