#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Atlanta Hawks ( 41 - 9 ) defeated the Washington Wizards ( 31 - 19 ) 105 - 96 on Tuesday at Philips Arena in Atlanta .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-11	Atlanta	_	_	_	_	_	_	_	_	_	_	
1-3	12-17	Hawks	_	_	_	_	_	_	_	_	_	_	
1-4	18-19	(	_	_	_	_	_	_	_	_	_	_	
1-5	20-22	41	_	_	_	_	_	_	_	_	_	_	
1-6	23-24	-	_	_	_	_	_	_	_	_	_	_	
1-7	25-26	9	_	_	_	_	_	_	_	_	_	_	
1-8	27-28	)	_	_	_	_	_	_	_	_	_	_	
1-9	29-37	defeated	_	_	_	_	_	_	_	_	_	_	
1-10	38-41	the	_	_	_	_	_	_	_	_	_	_	
1-11	42-52	Washington	_	_	_	_	_	_	_	_	_	_	
1-12	53-60	Wizards	_	_	_	_	_	_	_	_	_	_	
1-13	61-62	(	_	_	_	_	_	_	_	_	_	_	
1-14	63-65	31	_	_	_	_	_	_	_	_	_	_	
1-15	66-67	-	_	_	_	_	_	_	_	_	_	_	
1-16	68-70	19	_	_	_	_	_	_	_	_	_	_	
1-17	71-72	)	_	_	_	_	_	_	_	_	_	_	
1-18	73-76	105	_	_	_	_	_	_	_	_	_	_	
1-19	77-78	-	_	_	_	_	_	_	_	_	_	_	
1-20	79-81	96	_	_	_	_	_	_	_	_	_	_	
1-21	82-84	on	_	_	_	_	_	_	_	_	_	_	
1-22	85-92	Tuesday	1\_NAME	Wednesday	*	*	*	3	false	3	*	3	
1-23	93-95	at	_	_	_	_	_	_	_	_	_	_	
1-24	96-103	Philips	_	_	_	_	_	_	_	_	_	_	
1-25	104-109	Arena	_	_	_	_	_	_	_	_	_	_	
1-26	110-112	in	_	_	_	_	_	_	_	_	_	_	
1-27	113-120	Atlanta	_	_	_	_	_	_	_	_	_	_	
1-28	121-122	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Hawks got off to a quick start in this one , out - scoring the Wizards 29 - 18 in the first quarter alone .
2-1	123-126	The	_	_	_	_	_	_	_	_	_	_	
2-2	127-132	Hawks	_	_	_	_	_	_	_	_	_	_	
2-3	133-136	got	_	_	_	_	_	_	_	_	_	_	
2-4	137-140	off	_	_	_	_	_	_	_	_	_	_	
2-5	141-143	to	_	_	_	_	_	_	_	_	_	_	
2-6	144-145	a	_	_	_	_	_	_	_	_	_	_	
2-7	146-151	quick	_	_	_	_	_	_	_	_	_	_	
2-8	152-157	start	_	_	_	_	_	_	_	_	_	_	
2-9	158-160	in	_	_	_	_	_	_	_	_	_	_	
2-10	161-165	this	_	_	_	_	_	_	_	_	_	_	
2-11	166-169	one	_	_	_	_	_	_	_	_	_	_	
2-12	170-171	,	_	_	_	_	_	_	_	_	_	_	
2-13	172-175	out	_	_	_	_	_	_	_	_	_	_	
2-14	176-177	-	_	_	_	_	_	_	_	_	_	_	
2-15	178-185	scoring	_	_	_	_	_	_	_	_	_	_	
2-16	186-189	the	_	_	_	_	_	_	_	_	_	_	
2-17	190-197	Wizards	_	_	_	_	_	_	_	_	_	_	
2-18	198-200	29	_	_	_	_	_	_	_	_	_	_	
2-19	201-202	-	_	_	_	_	_	_	_	_	_	_	
2-20	203-205	18	_	_	_	_	_	_	_	_	_	_	
2-21	206-208	in	_	_	_	_	_	_	_	_	_	_	
2-22	209-212	the	_	_	_	_	_	_	_	_	_	_	
