#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Dallas Mavericks defeated the Los Angeles Lakers , 122 - 73 , at American Airlines Center on Wednesday .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-10	Dallas	_	_	_	_	_	_	_	_	_	_	
1-3	11-20	Mavericks	_	_	_	_	_	_	_	_	_	_	
1-4	21-29	defeated	_	_	_	_	_	_	_	_	_	_	
1-5	30-33	the	_	_	_	_	_	_	_	_	_	_	
1-6	34-37	Los	_	_	_	_	_	_	_	_	_	_	
1-7	38-45	Angeles	_	_	_	_	_	_	_	_	_	_	
1-8	46-52	Lakers	_	_	_	_	_	_	_	_	_	_	
1-9	53-54	,	_	_	_	_	_	_	_	_	_	_	
1-10	55-58	122	_	_	_	_	_	_	_	_	_	_	
1-11	59-60	-	_	_	_	_	_	_	_	_	_	_	
1-12	61-63	73	_	_	_	_	_	_	_	_	_	_	
1-13	64-65	,	_	_	_	_	_	_	_	_	_	_	
1-14	66-68	at	_	_	_	_	_	_	_	_	_	_	
1-15	69-77	American	_	_	_	_	_	_	_	_	_	_	
1-16	78-86	Airlines	_	_	_	_	_	_	_	_	_	_	
1-17	87-93	Center	_	_	_	_	_	_	_	_	_	_	
1-18	94-96	on	_	_	_	_	_	_	_	_	_	_	
1-19	97-106	Wednesday	1\_NAME	Sunday	*	*	*	3	false	3	*	3	
1-20	107-108	.	_	_	_	_	_	_	_	_	_	_	

#Text=Dallas was expected to win this game easily and they left no doubt with this result .
2-1	109-115	Dallas	_	_	_	_	_	_	_	_	_	_	
2-2	116-119	was	_	_	_	_	_	_	_	_	_	_	
2-3	120-128	expected	_	_	_	_	_	_	_	_	_	_	
2-4	129-131	to	_	_	_	_	_	_	_	_	_	_	
2-5	132-135	win	_	_	_	_	_	_	_	_	_	_	
2-6	136-140	this	_	_	_	_	_	_	_	_	_	_	
2-7	141-145	game	_	_	_	_	_	_	_	_	_	_	
2-8	146-152	easily	_	_	_	_	_	_	_	_	_	_	
2-9	153-156	and	_	_	_	_	_	_	_	_	_	_	
2-10	157-161	they	_	_	_	_	_	_	_	_	_	_	
2-11	162-166	left	_	_	_	_	_	_	_	_	_	_	
2-12	167-169	no	_	_	_	_	_	_	_	_	_	_	
2-13	170-175	doubt	_	_	_	_	_	_	_	_	_	_	
2-14	176-180	with	_	_	_	_	_	_	_	_	_	_	
2-15	181-185	this	_	_	_	_	_	_	_	_	_	_	
2-16	186-192	result	_	_	_	_	_	_	_	_	_	_	
2-17	193-194	.	_	_	_	_	_	_	_	_	_	_	

#Text=In fact , the Mavericks led for the entirety of the second half , as they led by 11 at times in the second half .
3-1	195-197	In	_	_	_	_	_	_	_	_	_	_	
3-2	198-202	fact	_	_	_	_	_	_	_	_	_	_	
3-3	203-204	,	_	_	_	_	_	_	_	_	_	_	
3-4	205-208	the	_	_	_	_	_	_	_	_	_	_	
3-5	209-218	Mavericks	_	_	_	_	_	_	_	_	_	_	
3-6	219-222	led	_	_	_	_	_	_	_	_	_	_	
3-7	223-226	for	_	_	_	_	_	_	_	_	_	_	
3-8	227-230	the	_	_	_	_	_	_	_	_	_	_	
3-9	231-239	entirety	_	_	_	_	_	_	_	_	_	_	
3-10	240-242	of	_	_	_	_	_	_	_	_	_	_	
3-11	243-246	the	_	_	_	_	_	_	_	_	_	_	
3-12	247-253	second	_	_	_	_	_	_	_	_	_	_	
3-13	254-258	half	_	_	_	_	_	_	_	_	_	_	
3-14	259-260	,	_	_	_	_	_	_	_	_	_	_	
3-15	261-263	as	_	_	_	_	_	_	_	_	_	_	
3-16	264-268	they	_	_	_	_	_	_	_	_	_	_	
3-17	269-272	led	_	_	_	_	_	_	_	_	_	_	
3-18	273-275	by	_	_	_	_	_	_	_	_	_	_	
3-19	276-278	11	2\_NUMBER	*	at least 30	*	*	2	false	2	*	2	
3-20	279-281	at	_	_	_	_	_	_	_	_	_	_	
3-21	282-287	times	_	_	_	_	_	_	_	_	_	_	
3-22	288-290	in	_	_	_	_	_	_	_	_	_	_	
3-23	291-294	the	_	_	_	_	_	_	_	_	_	_	
3-24	295-301	second	_	_	_	_	_	_	_	_	_	_	
3-25	302-306	half	_	_	_	_	_	_	_	_	_	_	
3-26	307-308	.	_	_	_	_	_	_	_	_	_	_	

#Text=Defense was key for the Mavericks , as they held the Lakers to 38 percent shooting and forced them to commit 17 turnovers .
4-1	309-316	Defense	_	_	_	_	_	_	_	_	_	_	
4-2	317-320	was	_	_	_	_	_	_	_	_	_	_	
4-3	321-324	key	_	_	_	_	_	_	_	_	_	_	
4-4	325-328	for	_	_	_	_	_	_	_	_	_	_	
4-5	329-332	the	_	_	_	_	_	_	_	_	_	_	
4-6	333-342	Mavericks	_	_	_	_	_	_	_	_	_	_	
4-7	343-344	,	_	_	_	_	_	_	_	_	_	_	
4-8	345-347	as	_	_	_	_	_	_	_	_	_	_	
4-9	348-352	they	_	_	_	_	_	_	_	_	_	_	
4-10	353-357	held	_	_	_	_	_	_	_	_	_	_	
4-11	358-361	the	_	_	_	_	_	_	_	_	_	_	
4-12	362-368	Lakers	_	_	_	_	_	_	_	_	_	_	
4-13	369-371	to	_	_	_	_	_	_	_	_	_	_	
4-14	372-374	38	_	_	_	_	_	_	_	_	_	_	
4-15	375-382	percent	_	_	_	_	_	_	_	_	_	_	
4-16	383-391	shooting	_	_	_	_	_	_	_	_	_	_	
4-17	392-395	and	_	_	_	_	_	_	_	_	_	_	
4-18	396-402	forced	_	_	_	_	_	_	_	_	_	_	
4-19	403-407	them	_	_	_	_	_	_	_	_	_	_	
4-20	408-410	to	_	_	_	_	_	_	_	_	_	_	
4-21	411-417	commit	_	_	_	_	_	_	_	_	_	_	
4-22	418-420	17	_	_	_	_	_	_	_	_	_	_	
4-23	421-430	turnovers	_	_	_	_	_	_	_	_	_	_	
4-24	431-432	.	_	_	_	_	_	_	_	_	_	_	

#Text=Justin Anderson led the way for Dallas in scoring , as he dropped 19 points off the bench .
5-1	433-439	Justin	_	_	_	_	_	_	_	_	_	_	
5-2	440-448	Anderson	_	_	_	_	_	_	_	_	_	_	
5-3	449-452	led	_	_	_	_	_	_	_	_	_	_	
5-4	453-456	the	_	_	_	_	_	_	_	_	_	_	
5-5	457-460	way	_	_	_	_	_	_	_	_	_	_	
5-6	461-464	for	_	_	_	_	_	_	_	_	_	_	
5-7	465-471	Dallas	_	_	_	_	_	_	_	_	_	_	
5-8	472-474	in	_	_	_	_	_	_	_	_	_	_	
5-9	475-482	scoring	_	_	_	_	_	_	_	_	_	_	
5-10	483-484	,	_	_	_	_	_	_	_	_	_	_	
5-11	485-487	as	_	_	_	_	_	_	_	_	_	_	
5-12	488-490	he	_	_	_	_	_	_	_	_	_	_	
