#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The New York Knicks ( 8 - 10 ) defeated the Houston Rockets ( 7 - 10 ) 111 - 111 on Wednesday at Madison Square Garden in New York .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-7	New	_	_	_	_	_	_	_	_	_	_	
1-3	8-12	York	_	_	_	_	_	_	_	_	_	_	
1-4	13-19	Knicks	_	_	_	_	_	_	_	_	_	_	
1-5	20-21	(	_	_	_	_	_	_	_	_	_	_	
1-6	22-23	8	_	_	_	_	_	_	_	_	_	_	
1-7	24-25	-	_	_	_	_	_	_	_	_	_	_	
1-8	26-28	10	_	_	_	_	_	_	_	_	_	_	
1-9	29-30	)	_	_	_	_	_	_	_	_	_	_	
1-10	31-39	defeated	_	_	_	_	_	_	_	_	_	_	
1-11	40-43	the	_	_	_	_	_	_	_	_	_	_	
1-12	44-51	Houston	_	_	_	_	_	_	_	_	_	_	
1-13	52-59	Rockets	_	_	_	_	_	_	_	_	_	_	
1-14	60-61	(	_	_	_	_	_	_	_	_	_	_	
1-15	62-63	7	_	_	_	_	_	_	_	_	_	_	
1-16	64-65	-	_	_	_	_	_	_	_	_	_	_	
1-17	66-68	10	_	_	_	_	_	_	_	_	_	_	
1-18	69-70	)	_	_	_	_	_	_	_	_	_	_	
1-19	71-74	111	2\_NUMBER	116	*	*	*	3	false	3	*	3	
1-20	75-76	-	_	_	_	_	_	_	_	_	_	_	
1-21	77-80	111	_	_	_	_	_	_	_	_	_	_	
1-22	81-83	on	_	_	_	_	_	_	_	_	_	_	
1-23	84-93	Wednesday	1\_NAME	Sunday	*	3	*	3	false	3	*	2	
1-24	94-96	at	_	_	_	_	_	_	_	_	_	_	
1-25	97-104	Madison	_	_	_	_	_	_	_	_	_	_	
1-26	105-111	Square	_	_	_	_	_	_	_	_	_	_	
1-27	112-118	Garden	_	_	_	_	_	_	_	_	_	_	
1-28	119-121	in	_	_	_	_	_	_	_	_	_	_	
1-29	122-125	New	_	_	_	_	_	_	_	_	_	_	
1-30	126-130	York	_	_	_	_	_	_	_	_	_	_	
1-31	131-132	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Knicks got off to a quick start in this one , out - scoring the Knicks 25 - 21 in the first quarter alone .
2-1	133-136	The	_	_	_	_	_	_	_	_	_	_	
2-2	137-143	Knicks	_	_	_	_	_	_	_	_	_	_	
2-3	144-147	got	_	_	_	_	_	_	_	_	_	_	
2-4	148-151	off	_	_	_	_	_	_	_	_	_	_	
2-5	152-154	to	_	_	_	_	_	_	_	_	_	_	
2-6	155-156	a	_	_	_	_	_	_	_	_	_	_	
2-7	157-162	quick	_	_	_	_	_	_	_	_	_	_	
2-8	163-168	start	_	_	_	_	_	_	_	_	_	_	
2-9	169-171	in	_	_	_	_	_	_	_	_	_	_	
2-10	172-176	this	_	_	_	_	_	_	_	_	_	_	
2-11	177-180	one	_	_	_	_	_	_	_	_	_	_	
2-12	181-182	,	_	_	_	_	_	_	_	_	_	_	
2-13	183-186	out	_	_	_	_	_	_	_	_	_	_	
2-14	187-188	-	_	_	_	_	_	_	_	_	_	_	
2-15	189-196	scoring	_	_	_	_	_	_	_	_	_	_	
2-16	197-200	the	_	_	_	_	_	_	_	_	_	_	
2-17	201-207	Knicks	1\_NAME	Rockets	*	*	*	2	false	2	*	2	
2-18	208-210	25	_	_	_	_	_	_	_	_	_	_	
2-19	211-212	-	_	_	_	_	_	_	_	_	_	_	
2-20	213-215	21	_	_	_	_	_	_	_	_	_	_	
2-21	216-218	in	_	_	_	_	_	_	_	_	_	_	
2-22	219-222	the	_	_	_	_	_	_	_	_	_	_	
2-23	223-228	first	_	_	_	_	_	_	_	_	_	_	
2-24	229-236	quarter	_	_	_	_	_	_	_	_	_	_	
2-25	237-242	alone	_	_	_	_	_	_	_	_	_	_	
2-26	243-244	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Rockets were the superior shooters in this game , going 58 percent from the field and 33 percent from the three - point line , while the Rockets went 58 percent from the floor and 33 percent from beyond the arc .
3-1	245-248	The	_	_	_	_	_	_	_	_	_	_	
3-2	249-256	Rockets	1\_NAME	Knicks	*	*	*	3	false	3	*	3	
3-3	257-261	were	_	_	_	_	_	_	_	_	_	_	
3-4	262-265	the	_	_	_	_	_	_	_	_	_	_	
3-5	266-274	superior	_	_	_	_	_	_	_	_	_	_	
3-6	275-283	shooters	_	_	_	_	_	_	_	_	_	_	
3-7	284-286	in	_	_	_	_	_	_	_	_	_	_	
3-8	287-291	this	_	_	_	_	_	_	_	_	_	_	
3-9	292-296	game	_	_	_	_	_	_	_	_	_	_	
3-10	297-298	,	_	_	_	_	_	_	_	_	_	_	
3-11	299-304	going	_	_	_	_	_	_	_	_	_	_	
3-12	305-307	58	_	_	_	_	_	_	_	_	_	_	
3-13	308-315	percent	_	_	_	_	_	_	_	_	_	_	
3-14	316-320	from	_	_	_	_	_	_	_	_	_	_	
3-15	321-324	the	_	_	_	_	_	_	_	_	_	_	
3-16	325-330	field	_	_	_	_	_	_	_	_	_	_	
3-17	331-334	and	_	_	_	_	_	_	_	_	_	_	
3-18	335-337	33	_	_	_	_	_	_	_	_	_	_	
3-19	338-345	percent	_	_	_	_	_	_	_	_	_	_	
3-20	346-350	from	_	_	_	_	_	_	_	_	_	_	
3-21	351-354	the	_	_	_	_	_	_	_	_	_	_	
3-22	355-360	three	_	_	_	_	_	_	_	_	_	_	
3-23	361-362	-	_	_	_	_	_	_	_	_	_	_	
3-24	363-368	point	_	_	_	_	_	_	_	_	_	_	
3-25	369-373	line	_	_	_	_	_	_	_	_	_	_	
3-26	374-375	,	_	_	_	_	_	_	_	_	_	_	
3-27	376-381	while	_	_	_	_	_	_	_	_	_	_	
3-28	382-385	the	_	_	_	_	_	_	_	_	_	_	
3-29	386-393	Rockets	_	_	_	_	_	_	_	_	_	_	
3-30	394-398	went	_	_	_	_	_	_	_	_	_	_	
3-31	399-401	58	_	_	_	_	_	_	_	_	_	_	
3-32	402-409	percent	_	_	_	_	_	_	_	_	_	_	
3-33	410-414	from	_	_	_	_	_	_	_	_	_	_	
3-34	415-418	the	_	_	_	_	_	_	_	_	_	_	
3-35	419-424	floor	_	_	_	_	_	_	_	_	_	_	
3-36	425-428	and	_	_	_	_	_	_	_	_	_	_	
3-37	429-431	33	_	_	_	_	_	_	_	_	_	_	
3-38	432-439	percent	_	_	_	_	_	_	_	_	_	_	
3-39	440-444	from	_	_	_	_	_	_	_	_	_	_	
3-40	445-451	beyond	_	_	_	_	_	_	_	_	_	_	
3-41	452-455	the	_	_	_	_	_	_	_	_	_	_	
3-42	456-459	arc	_	_	_	_	_	_	_	_	_	_	
3-43	460-461	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Knicks were led by Arron Afflalo , who went 13 - for - 19 from the field and 2 - for - 4 from the three - point line to score a game - high of 31 points , while also adding seven rebounds and three assists .
4-1	462-465	The	_	_	_	_	_	_	_	_	_	_	
4-2	466-472	Knicks	_	_	_	_	_	_	_	_	_	_	
4-3	473-477	were	_	_	_	_	_	_	_	_	_	_	
4-4	478-481	led	_	_	_	_	_	_	_	_	_	_	
4-5	482-484	by	_	_	_	_	_	_	_	_	_	_	
4-6	485-490	Arron	_	_	_	_	_	_	_	_	_	_	
4-7	491-498	Afflalo	_	_	_	_	_	_	_	_	_	_	
4-8	499-500	,	_	_	_	_	_	_	_	_	_	_	
4-9	501-504	who	_	_	_	_	_	_	_	_	_	_	
4-10	505-509	went	_	_	_	_	_	_	_	_	_	_	
4-11	510-512	13	_	_	_	_	_	_	_	_	_	_	
4-12	513-514	-	_	_	_	_	_	_	_	_	_	_	
4-13	515-518	for	_	_	_	_	_	_	_	_	_	_	
4-14	519-520	-	_	_	_	_	_	_	_	_	_	_	
4-15	521-523	19	_	_	_	_	_	_	_	_	_	_	
4-16	524-528	from	_	_	_	_	_	_	_	_	_	_	
4-17	529-532	the	_	_	_	_	_	_	_	_	_	_	
4-18	533-538	field	_	_	_	_	_	_	_	_	_	_	
4-19	539-542	and	_	_	_	_	_	_	_	_	_	_	
4-20	543-544	2	_	_	_	_	_	_	_	_	_	_	
4-21	545-546	-	_	_	_	_	_	_	_	_	_	_	
4-22	547-550	for	_	_	_	_	_	_	_	_	_	_	
4-23	551-552	-	_	_	_	_	_	_	_	_	_	_	
4-24	553-554	4	_	_	_	_	_	_	_	_	_	_	
4-25	555-559	from	_	_	_	_	_	_	_	_	_	_	
4-26	560-563	the	_	_	_	_	_	_	_	_	_	_	
4-27	564-569	three	_	_	_	_	_	_	_	_	_	_	
4-28	570-571	-	_	_	_	_	_	_	_	_	_	_	
4-29	572-577	point	_	_	_	_	_	_	_	_	_	_	
4-30	578-582	line	_	_	_	_	_	_	_	_	_	_	
4-31	583-585	to	_	_	_	_	_	_	_	_	_	_	
4-32	586-591	score	_	_	_	_	_	_	_	_	_	_	
4-33	592-593	a	_	_	_	_	_	_	_	_	_	_	
4-34	594-598	game	_	_	_	_	_	_	_	_	_	_	
4-35	599-600	-	_	_	_	_	_	_	_	_	_	_	
4-36	601-605	high	_	_	_	_	_	_	_	_	_	_	
4-37	606-608	of	_	_	_	_	_	_	_	_	_	_	
4-38	609-611	31	_	_	_	_	_	_	_	_	_	_	
4-39	612-618	points	_	_	_	_	_	_	_	_	_	_	
4-40	619-620	,	_	_	_	_	_	_	_	_	_	_	
4-41	621-626	while	_	_	_	_	_	_	_	_	_	_	
4-42	627-631	also	_	_	_	_	_	_	_	_	_	_	
4-43	632-638	adding	_	_	_	_	_	_	_	_	_	_	
4-44	639-644	seven	_	_	_	_	_	_	_	_	_	_	
4-45	645-653	rebounds	_	_	_	_	_	_	_	_	_	_	
4-46	654-657	and	_	_	_	_	_	_	_	_	_	_	
4-47	658-663	three	_	_	_	_	_	_	_	_	_	_	
4-48	664-671	assists	_	_	_	_	_	_	_	_	_	_	
4-49	672-673	.	_	_	_	_	_	_	_	_	_	_	

#Text=It was his second straight game with a career - high of 31 points ( 13 - 19 FG , 2 - 4 3Pt , 3 - 4 FT ) of his own , while also adding seven rebounds .
5-1	674-676	It	_	_	_	_	_	_	_	_	_	_	
5-2	677-680	was	_	_	_	_	_	_	_	_	_	_	
5-3	681-684	his	_	_	_	_	_	_	_	_	_	_	
5-4	685-691	second	3\_WORD	*	*	3	*	3	false	0	2\_NUMBER	2	
5-5	692-700	straight	_	_	_	_	_	_	_	_	_	_	
5-6	701-705	game	_	_	_	_	_	_	_	_	_	_	
5-7	706-710	with	_	_	_	_	_	_	_	_	_	_	
5-8	711-712	a	_	_	_	_	_	_	_	_	_	_	
5-9	713-719	career	_	_	_	_	_	_	_	_	_	_	
5-10	720-721	-	_	_	_	_	_	_	_	_	_	_	
5-11	722-726	high	_	_	_	_	_	_	_	_	_	_	
5-12	727-729	of	_	_	_	_	_	_	_	_	_	_	
5-13	730-732	31	_	_	_	_	_	_	_	_	_	_	
5-14	733-739	points	_	_	_	_	_	_	_	_	_	_	
5-15	740-741	(	_	_	_	_	_	_	_	_	_	_	
5-16	742-744	13	_	_	_	_	_	_	_	_	_	_	
5-17	745-746	-	_	_	_	_	_	_	_	_	_	_	
5-18	747-749	19	_	_	_	_	_	_	_	_	_	_	
5-19	750-752	FG	_	_	_	_	_	_	_	_	_	_	
5-20	753-754	,	_	_	_	_	_	_	_	_	_	_	
5-21	755-756	2	_	_	_	_	_	_	_	_	_	_	
5-22	757-758	-	_	_	_	_	_	_	_	_	_	_	
5-23	759-760	4	_	_	_	_	_	_	_	_	_	_	
5-24	761-764	3Pt	_	_	_	_	_	_	_	_	_	_	
5-25	765-766	,	_	_	_	_	_	_	_	_	_	_	
5-26	767-768	3	_	_	_	_	_	_	_	_	_	_	
5-27	769-770	-	_	_	_	_	_	_	_	_	_	_	
5-28	771-772	4	_	_	_	_	_	_	_	_	_	_	
5-29	773-775	FT	_	_	_	_	_	_	_	_	_	_	
5-30	776-777	)	_	_	_	_	_	_	_	_	_	_	
5-31	778-780	of	_	_	_	_	_	_	_	_	_	_	
5-32	781-784	his	_	_	_	_	_	_	_	_	_	_	
5-33	785-788	own	_	_	_	_	_	_	_	_	_	_	
5-34	789-790	,	_	_	_	_	_	_	_	_	_	_	
5-35	791-796	while	_	_	_	_	_	_	_	_	_	_	
5-36	797-801	also	_	_	_	_	_	_	_	_	_	_	
5-37	802-808	adding	_	_	_	_	_	_	_	_	_	_	
5-38	809-814	seven	_	_	_	_	_	_	_	_	_	_	
5-39	815-823	rebounds	_	_	_	_	_	_	_	_	_	_	
5-40	824-825	.	_	_	_	_	_	_	_	_	_	_	

#Text=It was his second double - double in a row , as he 000s combined for 45 points and 10 rebounds over his last two games .
6-1	826-828	It	_	_	_	_	_	_	_	_	_	_	
6-2	829-832	was	_	_	_	_	_	_	_	_	_	_	
6-3	833-836	his	_	_	_	_	_	_	_	_	_	_	
6-4	837-843	second	_	_	_	_	_	_	_	_	_	_	
6-5	844-850	double	3\_WORD[1]	*[1]	Afflalo didn’t have a double-double[1]	3[1]	CT: The double problem[1]	3[1]	false[1]	1[1]	*[1]	2[1]	
6-6	851-852	-	3\_WORD[1]	*[1]	Afflalo didn’t have a double-double[1]	3[1]	CT: The double problem[1]	3[1]	false[1]	1[1]	*[1]	2[1]	
6-7	853-859	double	3\_WORD[1]	*[1]	Afflalo didn’t have a double-double[1]	3[1]	CT: The double problem[1]	3[1]	false[1]	1[1]	*[1]	2[1]	
6-8	860-862	in	_	_	_	_	_	_	_	_	_	_	
6-9	863-864	a	_	_	_	_	_	_	_	_	_	_	
6-10	865-868	row	_	_	_	_	_	_	_	_	_	_	
6-11	869-870	,	_	_	_	_	_	_	_	_	_	_	
6-12	871-873	as	_	_	_	_	_	_	_	_	_	_	
6-13	874-876	he	_	_	_	_	_	_	_	_	_	_	
6-14	877-881	000s	_	_	_	_	_	_	_	_	_	_	
6-15	882-890	combined	_	_	_	_	_	_	_	_	_	_	
6-16	891-894	for	_	_	_	_	_	_	_	_	_	_	
6-17	895-897	45	2\_NUMBER	35	*	*	*	3	true	3	*	3	
6-18	898-904	points	_	_	_	_	_	_	_	_	_	_	
6-19	905-908	and	_	_	_	_	_	_	_	_	_	_	
6-20	909-911	10	_	_	_	_	_	_	_	_	_	_	
6-21	912-920	rebounds	_	_	_	_	_	_	_	_	_	_	
6-22	921-925	over	_	_	_	_	_	_	_	_	_	_	
6-23	926-929	his	_	_	_	_	_	_	_	_	_	_	
6-24	930-934	last	_	_	_	_	_	_	_	_	_	_	
6-25	935-938	two	_	_	_	_	_	_	_	_	_	_	
6-26	939-944	games	_	_	_	_	_	_	_	_	_	_	
6-27	945-946	.	_	_	_	_	_	_	_	_	_	_	

#Text=Kristaps Porzingis was the only other starter in double figures , finishing with 20 points ( 8 - 13 FG , 0 - 1 3Pt , 4 - 4 FT ) , 13 rebounds and two blocked shots .
7-1	947-955	Kristaps	_	_	_	_	_	_	_	_	_	_	
7-2	956-965	Porzingis	_	_	_	_	_	_	_	_	_	_	
7-3	966-969	was	_	_	_	_	_	_	_	_	_	_	
7-4	970-973	the	_	_	_	_	_	_	_	_	_	_	
