#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Portland Trail Blazers ( 7 - 10 ) defeated the Los Angeles Lakers ( 2 - 13 ) 108 - 96 on Friday at the Moda Center in Portland .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-12	Portland	_	_	_	_	_	_	_	_	_	_	
1-3	13-18	Trail	_	_	_	_	_	_	_	_	_	_	
1-4	19-26	Blazers	_	_	_	_	_	_	_	_	_	_	
1-5	27-28	(	_	_	_	_	_	_	_	_	_	_	
1-6	29-30	7	_	_	_	_	_	_	_	_	_	_	
1-7	31-32	-	_	_	_	_	_	_	_	_	_	_	
1-8	33-35	10	_	_	_	_	_	_	_	_	_	_	
1-9	36-37	)	_	_	_	_	_	_	_	_	_	_	
1-10	38-46	defeated	_	_	_	_	_	_	_	_	_	_	
1-11	47-50	the	_	_	_	_	_	_	_	_	_	_	
1-12	51-54	Los	_	_	_	_	_	_	_	_	_	_	
1-13	55-62	Angeles	_	_	_	_	_	_	_	_	_	_	
1-14	63-69	Lakers	_	_	_	_	_	_	_	_	_	_	
1-15	70-71	(	_	_	_	_	_	_	_	_	_	_	
1-16	72-73	2	_	_	_	_	_	_	_	_	_	_	
1-17	74-75	-	_	_	_	_	_	_	_	_	_	_	
1-18	76-78	13	_	_	_	_	_	_	_	_	_	_	
1-19	79-80	)	_	_	_	_	_	_	_	_	_	_	
1-20	81-84	108	_	_	_	_	_	_	_	_	_	_	
1-21	85-86	-	_	_	_	_	_	_	_	_	_	_	
1-22	87-89	96	_	_	_	_	_	_	_	_	_	_	
1-23	90-92	on	_	_	_	_	_	_	_	_	_	_	
1-24	93-99	Friday	1\_NAME	Saturday	*	3	*	3	false	3	*	2	
1-25	100-102	at	_	_	_	_	_	_	_	_	_	_	
1-26	103-106	the	_	_	_	_	_	_	_	_	_	_	
1-27	107-111	Moda	_	_	_	_	_	_	_	_	_	_	
1-28	112-118	Center	_	_	_	_	_	_	_	_	_	_	
1-29	119-121	in	_	_	_	_	_	_	_	_	_	_	
1-30	122-130	Portland	_	_	_	_	_	_	_	_	_	_	
1-31	131-132	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Trail Blazers got off to a quick start in this one , out - scoring the Lakers 34 - 21 right away in the first quarter .
2-1	133-136	The	_	_	_	_	_	_	_	_	_	_	
2-2	137-142	Trail	_	_	_	_	_	_	_	_	_	_	
2-3	143-150	Blazers	_	_	_	_	_	_	_	_	_	_	
2-4	151-154	got	_	_	_	_	_	_	_	_	_	_	
2-5	155-158	off	_	_	_	_	_	_	_	_	_	_	
2-6	159-161	to	_	_	_	_	_	_	_	_	_	_	
2-7	162-163	a	_	_	_	_	_	_	_	_	_	_	
2-8	164-169	quick	_	_	_	_	_	_	_	_	_	_	
2-9	170-175	start	_	_	_	_	_	_	_	_	_	_	
2-10	176-178	in	_	_	_	_	_	_	_	_	_	_	
2-11	179-183	this	_	_	_	_	_	_	_	_	_	_	
2-12	184-187	one	_	_	_	_	_	_	_	_	_	_	
2-13	188-189	,	_	_	_	_	_	_	_	_	_	_	
2-14	190-193	out	_	_	_	_	_	_	_	_	_	_	
2-15	194-195	-	_	_	_	_	_	_	_	_	_	_	
2-16	196-203	scoring	_	_	_	_	_	_	_	_	_	_	
2-17	204-207	the	_	_	_	_	_	_	_	_	_	_	
2-18	208-214	Lakers	_	_	_	_	_	_	_	_	_	_	
2-19	215-217	34	_	_	_	_	_	_	_	_	_	_	
2-20	218-219	-	_	_	_	_	_	_	_	_	_	_	
2-21	220-222	21	_	_	_	_	_	_	_	_	_	_	
2-22	223-228	right	_	_	_	_	_	_	_	_	_	_	
2-23	229-233	away	_	_	_	_	_	_	_	_	_	_	
2-24	234-236	in	_	_	_	_	_	_	_	_	_	_	
2-25	237-240	the	_	_	_	_	_	_	_	_	_	_	
2-26	241-246	first	_	_	_	_	_	_	_	_	_	_	
2-27	247-254	quarter	_	_	_	_	_	_	_	_	_	_	
2-28	255-256	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Trail Blazers were the superior shooters in this game , going 49 percent from the field and 40 percent from the three - point line , while the Lakers went 44 percent from the floor and just 30 percent from deep .
3-1	257-260	The	_	_	_	_	_	_	_	_	_	_	
3-2	261-266	Trail	_	_	_	_	_	_	_	_	_	_	
3-3	267-274	Blazers	_	_	_	_	_	_	_	_	_	_	
3-4	275-279	were	_	_	_	_	_	_	_	_	_	_	
3-5	280-283	the	_	_	_	_	_	_	_	_	_	_	
3-6	284-292	superior	_	_	_	_	_	_	_	_	_	_	
3-7	293-301	shooters	_	_	_	_	_	_	_	_	_	_	
3-8	302-304	in	_	_	_	_	_	_	_	_	_	_	
