#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Toronto Raptors ( 17 - 11 ) defeated the Miami Heat ( 15 - 10 ) 108 - 94 on Wednesday at American Airlines Arena in Miami .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-11	Toronto	_	_	_	_	_	_	_	_	_	_	
1-3	12-19	Raptors	_	_	_	_	_	_	_	_	_	_	
1-4	20-21	(	_	_	_	_	_	_	_	_	_	_	
1-5	22-24	17	_	_	_	_	_	_	_	_	_	_	
1-6	25-26	-	_	_	_	_	_	_	_	_	_	_	
1-7	27-29	11	_	_	_	_	_	_	_	_	_	_	
1-8	30-31	)	_	_	_	_	_	_	_	_	_	_	
1-9	32-40	defeated	_	_	_	_	_	_	_	_	_	_	
1-10	41-44	the	_	_	_	_	_	_	_	_	_	_	
1-11	45-50	Miami	_	_	_	_	_	_	_	_	_	_	
1-12	51-55	Heat	_	_	_	_	_	_	_	_	_	_	
1-13	56-57	(	_	_	_	_	_	_	_	_	_	_	
1-14	58-60	15	_	_	_	_	_	_	_	_	_	_	
1-15	61-62	-	_	_	_	_	_	_	_	_	_	_	
1-16	63-65	10	_	_	_	_	_	_	_	_	_	_	
1-17	66-67	)	_	_	_	_	_	_	_	_	_	_	
1-18	68-71	108	_	_	_	_	_	_	_	_	_	_	
1-19	72-73	-	_	_	_	_	_	_	_	_	_	_	
1-20	74-76	94	_	_	_	_	_	_	_	_	_	_	
1-21	77-79	on	_	_	_	_	_	_	_	_	_	_	
1-22	80-89	Wednesday	1\_NAME	Friday	*	3	*	3	false	3	*	2	
1-23	90-92	at	_	_	_	_	_	_	_	_	_	_	
1-24	93-101	American	_	_	_	_	_	_	_	_	_	_	
1-25	102-110	Airlines	_	_	_	_	_	_	_	_	_	_	
1-26	111-116	Arena	_	_	_	_	_	_	_	_	_	_	
1-27	117-119	in	_	_	_	_	_	_	_	_	_	_	
1-28	120-125	Miami	_	_	_	_	_	_	_	_	_	_	
1-29	126-127	.	_	_	_	_	_	_	_	_	_	_	

