#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Houston Rockets ( 10 - 12 ) defeated the Brooklyn Nets ( 6 - 15 ) 110 - 105 on Friday .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-11	Houston	_	_	_	_	_	_	_	_	_	_	
1-3	12-19	Rockets	_	_	_	_	_	_	_	_	_	_	
1-4	20-21	(	_	_	_	_	_	_	_	_	_	_	
1-5	22-24	10	_	_	_	_	_	_	_	_	_	_	
1-6	25-26	-	_	_	_	_	_	_	_	_	_	_	
1-7	27-29	12	_	_	_	_	_	_	_	_	_	_	
1-8	30-31	)	_	_	_	_	_	_	_	_	_	_	
1-9	32-40	defeated	3\_WORD	lost to	*	*	*	2	false	2	*	2	
1-10	41-44	the	_	_	_	_	_	_	_	_	_	_	
1-11	45-53	Brooklyn	_	_	_	_	_	_	_	_	_	_	
1-12	54-58	Nets	_	_	_	_	_	_	_	_	_	_	
1-13	59-60	(	_	_	_	_	_	_	_	_	_	_	
1-14	61-62	6	_	_	_	_	_	_	_	_	_	_	
1-15	63-64	-	_	_	_	_	_	_	_	_	_	_	
1-16	65-67	15	_	_	_	_	_	_	_	_	_	_	
1-17	68-69	)	_	_	_	_	_	_	_	_	_	_	
1-18	70-73	110	_	_	_	_	_	_	_	_	_	_	
1-19	74-75	-	_	_	_	_	_	_	_	_	_	_	
1-20	76-79	105	_	_	_	_	_	_	_	_	_	_	
1-21	80-82	on	_	_	_	_	_	_	_	_	_	_	
1-22	83-89	Friday	1\_NAME	Tuesday	*	2	*	2	false	2	*	1	
1-23	90-91	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Nets came into this game as a double - digit favorite and they did n000t disappoint .
2-1	92-95	The	_	_	_	_	_	_	_	_	_	_	
2-2	96-100	Nets	_	_	_	_	_	_	_	_	_	_	
2-3	101-105	came	_	_	_	_	_	_	_	_	_	_	
2-4	106-110	into	_	_	_	_	_	_	_	_	_	_	
