#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Golden State Warriors defeated the Sacramento Kings , 114 - 100 , at Oracle Arena on Saturday .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-10	Golden	_	_	_	_	_	_	_	_	_	_	
1-3	11-16	State	_	_	_	_	_	_	_	_	_	_	
1-4	17-25	Warriors	_	_	_	_	_	_	_	_	_	_	
1-5	26-34	defeated	_	_	_	_	_	_	_	_	_	_	
1-6	35-38	the	_	_	_	_	_	_	_	_	_	_	
1-7	39-49	Sacramento	_	_	_	_	_	_	_	_	_	_	
1-8	50-55	Kings	_	_	_	_	_	_	_	_	_	_	
1-9	56-57	,	_	_	_	_	_	_	_	_	_	_	
1-10	58-61	114	_	_	_	_	_	_	_	_	_	_	
1-11	62-63	-	_	_	_	_	_	_	_	_	_	_	
1-12	64-67	100	_	_	_	_	_	_	_	_	_	_	
1-13	68-69	,	_	_	_	_	_	_	_	_	_	_	
1-14	70-72	at	_	_	_	_	_	_	_	_	_	_	
1-15	73-79	Oracle	_	_	_	_	_	_	_	_	_	_	
1-16	80-85	Arena	_	_	_	_	_	_	_	_	_	_	
1-17	86-88	on	_	_	_	_	_	_	_	_	_	_	
1-18	89-97	Saturday	1\_NAME	Friday	*	3	*	3	false	3	*	2	
1-19	98-99	.	_	_	_	_	_	_	_	_	_	_	

#Text=The Warriors ( 58 - 14 ) came into Wednesday 000s contest with a golden opportunity to keep their faint playoff hopes alive , as the Kings ( 27 - 45 ) were able to pierce Golden State 000s armor Wednesday , touching up Gregg Popovich 000s crew for a season - high 114 points .
2-1	100-103	The	_	_	_	_	_	_	_	_	_	_	
2-2	104-112	Warriors	_	_	_	_	_	_	_	_	_	_	
2-3	113-114	(	_	_	_	_	_	_	_	_	_	_	
2-4	115-117	58	_	_	_	_	_	_	_	_	_	_	
2-5	118-119	-	_	_	_	_	_	_	_	_	_	_	
2-6	120-122	14	_	_	_	_	_	_	_	_	_	_	
2-7	123-124	)	_	_	_	_	_	_	_	_	_	_	
2-8	125-129	came	_	_	_	_	_	_	_	_	_	_	
2-9	130-134	into	_	_	_	_	_	_	_	_	_	_	
2-10	135-144	Wednesday	_	_	_	_	_	_	_	_	_	_	
2-11	145-149	000s	_	_	_	_	_	_	_	_	_	_	
2-12	150-157	contest	_	_	_	_	_	_	_	_	_	_	
2-13	158-162	with	_	_	_	_	_	_	_	_	_	_	
2-14	163-164	a	_	_	_	_	_	_	_	_	_	_	
2-15	165-171	golden	_	_	_	_	_	_	_	_	_	_	
2-16	172-183	opportunity	_	_	_	_	_	_	_	_	_	_	
2-17	184-186	to	_	_	_	_	_	_	_	_	_	_	
2-18	187-191	keep	_	_	_	_	_	_	_	_	_	_	
2-19	192-197	their	_	_	_	_	_	_	_	_	_	_	
2-20	198-203	faint	3\_WORD	*	The Warriors had the best record in the league	*	*	2	false	2	*	2	
2-21	204-211	playoff	_	_	_	_	_	_	_	_	_	_	
2-22	212-217	hopes	_	_	_	_	_	_	_	_	_	_	
2-23	218-223	alive	_	_	_	_	_	_	_	_	_	_	
2-24	224-225	,	_	_	_	_	_	_	_	_	_	_	
2-25	226-228	as	_	_	_	_	_	_	_	_	_	_	
2-26	229-232	the	_	_	_	_	_	_	_	_	_	_	
2-27	233-238	Kings	_	_	_	_	_	_	_	_	_	_	
2-28	239-240	(	_	_	_	_	_	_	_	_	_	_	
2-29	241-243	27	_	_	_	_	_	_	_	_	_	_	
2-30	244-245	-	_	_	_	_	_	_	_	_	_	_	
2-31	246-248	45	_	_	_	_	_	_	_	_	_	_	
2-32	249-250	)	_	_	_	_	_	_	_	_	_	_	
2-33	251-255	were	_	_	_	_	_	_	_	_	_	_	
2-34	256-260	able	3\_WORD[1]	*[1]	The Kings lost this game[1]	*[1]	*[1]	2[1]	false[1]	1[1]	*[1]	2[1]	
2-35	261-263	to	3\_WORD[1]	*[1]	The Kings lost this game[1]	*[1]	*[1]	2[1]	false[1]	1[1]	*[1]	2[1]	
2-36	264-270	pierce	3\_WORD[1]	*[1]	The Kings lost this game[1]	*[1]	*[1]	2[1]	false[1]	1[1]	*[1]	2[1]	
2-37	271-277	Golden	_	_	_	_	_	_	_	_	_	_	
2-38	278-283	State	_	_	_	_	_	_	_	_	_	_	
2-39	284-288	000s	_	_	_	_	_	_	_	_	_	_	
2-40	289-294	armor	_	_	_	_	_	_	_	_	_	_	
2-41	295-304	Wednesday	1\_NAME	Friday	*	3	*	3	false	2	*	2	
2-42	305-306	,	_	_	_	_	_	_	_	_	_	_	
2-43	307-315	touching	_	_	_	_	_	_	_	_	_	_	
2-44	316-318	up	_	_	_	_	_	_	_	_	_	_	
2-45	319-324	Gregg	1\_NAME[2]	Steve Kerr[2]	*[2]	*[2]	*[2]	3[2]	true[2]	3[2]	*[2]	3[2]	
2-46	325-333	Popovich	1\_NAME[2]	Steve Kerr[2]	*[2]	*[2]	*[2]	3[2]	true[2]	3[2]	*[2]	3[2]	
2-47	334-338	000s	_	_	_	_	_	_	_	_	_	_	
2-48	339-343	crew	_	_	_	_	_	_	_	_	_	_	
2-49	344-347	for	_	_	_	_	_	_	_	_	_	_	
2-50	348-349	a	_	_	_	_	_	_	_	_	_	_	
2-51	350-356	season	3\_WORD[3]	*[3]	this was not Sacramento’s season-high point total[3]	*[3]	*[3]	2[3]	false[3]	2[3]	*[3]	2[3]	
2-52	357-358	-	3\_WORD[3]	*[3]	this was not Sacramento’s season-high point total[3]	*[3]	*[3]	2[3]	false[3]	2[3]	*[3]	2[3]	
2-53	359-363	high	3\_WORD[3]	*[3]	this was not Sacramento’s season-high point total[3]	*[3]	*[3]	2[3]	false[3]	2[3]	*[3]	2[3]	
2-54	364-367	114	2\_NUMBER	100	*	*	*	2	false	2	*	2	
2-55	368-374	points	_	_	_	_	_	_	_	_	_	_	
2-56	375-376	.	_	_	_	_	_	_	_	_	_	_	

#Text=Stephen Curry led the way for the Warriors with 27 points , 12 assists , seven rebounds and six steals .
3-1	377-384	Stephen	_	_	_	_	_	_	_	_	_	_	
3-2	385-390	Curry	_	_	_	_	_	_	_	_	_	_	
3-3	391-394	led	_	_	_	_	_	_	_	_	_	_	
3-4	395-398	the	_	_	_	_	_	_	_	_	_	_	
3-5	399-402	way	_	_	_	_	_	_	_	_	_	_	
