#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Errors|A_Type|B_Correction|C_Comment|G_Corrected_Types|G_Problem|H_FOUND_ERR|I_Correction_Disagreement|I_Spans_Match|J_Corrected_Type|J_Types_Match


#Text=The Atlanta Hawks defeated the host Orlando Magic , 111 - 92 , at Amway Center on Friday .
1-1	0-3	The	_	_	_	_	_	_	_	_	_	_	
1-2	4-11	Atlanta	_	_	_	_	_	_	_	_	_	_	
1-3	12-17	Hawks	_	_	_	_	_	_	_	_	_	_	
1-4	18-26	defeated	_	_	_	_	_	_	_	_	_	_	
1-5	27-30	the	_	_	_	_	_	_	_	_	_	_	
1-6	31-35	host	_	_	_	_	_	_	_	_	_	_	
1-7	36-43	Orlando	_	_	_	_	_	_	_	_	_	_	
1-8	44-49	Magic	_	_	_	_	_	_	_	_	_	_	
1-9	50-51	,	_	_	_	_	_	_	_	_	_	_	
1-10	52-55	111	_	_	_	_	_	_	_	_	_	_	
1-11	56-57	-	_	_	_	_	_	_	_	_	_	_	
1-12	58-60	92	_	_	_	_	_	_	_	_	_	_	
1-13	61-62	,	_	_	_	_	_	_	_	_	_	_	
1-14	63-65	at	_	_	_	_	_	_	_	_	_	_	
1-15	66-71	Amway	_	_	_	_	_	_	_	_	_	_	
1-16	72-78	Center	_	_	_	_	_	_	_	_	_	_	
1-17	79-81	on	_	_	_	_	_	_	_	_	_	_	
1-18	82-88	Friday	1\_NAME	Wednesday	*	*	*	3	true	3	*	3	
1-19	89-90	.	_	_	_	_	_	_	_	_	_	_	

#Text=In a battle between two struggling teams , the Hawks were able to prevail with a huge road win .
2-1	91-93	In	_	_	_	_	_	_	_	_	_	_	
2-2	94-95	a	_	_	_	_	_	_	_	_	_	_	
2-3	96-102	battle	_	_	_	_	_	_	_	_	_	_	
2-4	103-110	between	_	_	_	_	_	_	_	_	_	_	
2-5	111-114	two	_	_	_	_	_	_	_	_	_	_	
2-6	115-125	struggling	_	_	_	_	_	_	_	_	_	_	
2-7	126-131	teams	_	_	_	_	_	_	_	_	_	_	
2-8	132-133	,	_	_	_	_	_	_	_	_	_	_	
2-9	134-137	the	_	_	_	_	_	_	_	_	_	_	
2-10	138-143	Hawks	_	_	_	_	_	_	_	_	_	_	
2-11	144-148	were	_	_	_	_	_	_	_	_	_	_	
2-12	149-153	able	_	_	_	_	_	_	_	_	_	_	
2-13	154-156	to	_	_	_	_	_	_	_	_	_	_	
2-14	157-164	prevail	_	_	_	_	_	_	_	_	_	_	
2-15	165-169	with	_	_	_	_	_	_	_	_	_	_	
2-16	170-171	a	_	_	_	_	_	_	_	_	_	_	
2-17	172-176	huge	_	_	_	_	_	_	_	_	_	_	
2-18	177-181	road	_	_	_	_	_	_	_	_	_	_	
2-19	182-185	win	_	_	_	_	_	_	_	_	_	_	
2-20	186-187	.	_	_	_	_	_	_	_	_	_	_	

#Text=In fact , there were 11 ties and 11 lead changes in total , with neither team leading by more than 11 points .
3-1	188-190	In	_	_	_	_	_	_	_	_	_	_	
3-2	191-195	fact	_	_	_	_	_	_	_	_	_	_	
3-3	196-197	,	_	_	_	_	_	_	_	_	_	_	
3-4	198-203	there	_	_	_	_	_	_	_	_	_	_	
3-5	204-208	were	_	_	_	_	_	_	_	_	_	_	
3-6	209-211	11	2\_NUMBER	3	*	*	*	3	false	3	*	3	
3-7	212-216	ties	_	_	_	_	_	_	_	_	_	_	
3-8	217-220	and	_	_	_	_	_	_	_	_	_	_	
3-9	221-223	11	2\_NUMBER	2	*	*	*	3	false	3	*	3	
3-10	224-228	lead	_	_	_	_	_	_	_	_	_	_	
